# time = 60
# Grid Points = 1024
                 # mixf_00                 # mixf_01                 # mixf_02
   2.5000000000e-01   2.1816305310e-01   2.2280228602e-01
   2.5000000000e-01   2.0990740318e-01   1.8404191269e-01
   2.5000000000e-01   2.0990740318e-01   1.8404191269e-01
   2.5000000000e-01   2.0990740318e-01   1.8404191269e-01
   2.5000000000e-01   2.0990740318e-01   1.8404191269e-01
   2.5000000000e-01   2.0990740318e-01   2.0226951120e-01
   2.5000000000e-01   2.0990740318e-01   2.0226951120e-01
   2.5000000000e-01   2.0990740318e-01   2.3525682867e-01
   2.5000000000e-01   2.0990740318e-01   2.3525682867e-01
   2.5000000000e-01   1.9878882210e-01   1.1061267929e-01
   2.5000000000e-01   1.9878882210e-01   1.1061267929e-01
   2.5000000000e-01   1.9878882210e-01   1.8300310768e-01
   2.5000000000e-01   1.9878882210e-01   1.8300310768e-01
   2.5000000000e-01   1.9878882210e-01   1.8300310768e-01
   2.5000000000e-01   1.9878882210e-01   1.8300310768e-01
   2.5000000000e-01   1.9878882210e-01   1.1061267929e-01
   2.5000000000e-01   1.9878882210e-01   1.1061267929e-01
   2.5000000000e-01   2.0434811264e-01   1.4928815959e-01
   2.5000000000e-01   2.0434811264e-01   1.4928815959e-01
   2.5000000000e-01   2.0434811264e-01   2.2882676966e-01
   2.5000000000e-01   2.0434811264e-01   2.2882676966e-01
   2.5000000000e-01   2.0434811264e-01   2.3333740247e-01
   2.5000000000e-01   2.0434811264e-01   2.3333740247e-01
   2.5000000000e-01   2.0434811264e-01   2.3333740247e-01
   2.5000000000e-01   2.0434811264e-01   2.3333740247e-01
   2.5000000000e-01   2.0434811264e-01   2.5539353608e-01
   2.5000000000e-01   2.0434811264e-01   2.5539353608e-01
   2.5000000000e-01   2.0434811264e-01   1.8905746462e-01
   2.5000000000e-01   2.0434811264e-01   1.8905746462e-01
   2.5000000000e-01   2.0434811264e-01   1.8905746462e-01
   2.5000000000e-01   2.0434811264e-01   1.8905746462e-01
   2.5000000000e-01   2.0434811264e-01   1.1061267929e-01
   2.5000000000e-01   2.0434811264e-01   1.1061267929e-01
   2.5000000000e-01   1.0428384053e-01   5.6760199447e-02
   2.5000000000e-01   1.0428384053e-01   5.6760199447e-02
   2.5000000000e-01   1.0428384053e-01   5.6760199447e-02
   2.5000000000e-01   1.0428384053e-01   5.6760199447e-02
   2.5000000000e-01   1.0428384053e-01   1.1156759254e-01
   2.5000000000e-01   1.0428384053e-01   1.1156759254e-01
   2.5000000000e-01   1.0428384053e-01   1.1156759254e-01
   2.5000000000e-01   1.0428384053e-01   1.1156759254e-01
   2.5000000000e-01   1.0428384053e-01   9.4228909819e-02
   2.5000000000e-01   1.0428384053e-01   9.4228909819e-02
   2.5000000000e-01   1.0428384053e-01   6.9730725310e-02
   2.5000000000e-01   1.0428384053e-01   6.9730725310e-02
   2.5000000000e-01   1.0428384053e-01   9.4228909819e-02
   2.5000000000e-01   1.0428384053e-01   9.4228909819e-02
   2.5000000000e-01   1.0428384053e-01   6.9730725310e-02
   2.5000000000e-01   1.0428384053e-01   6.9730725310e-02
   2.5000000000e-01   1.0428384053e-01   5.0389196077e-02
   2.5000000000e-01   1.0428384053e-01   5.0389196077e-02
   2.5000000000e-01   1.0428384053e-01   9.2275896673e-02
   2.5000000000e-01   1.0428384053e-01   9.2275896673e-02
   2.5000000000e-01   1.0428384053e-01   6.6328876156e-02
   2.5000000000e-01   1.0428384053e-01   6.6328876156e-02
   2.5000000000e-01   1.0428384053e-01   6.6328876156e-02
   2.5000000000e-01   1.0428384053e-01   6.6328876156e-02
   2.5000000000e-01   1.0428384053e-01   9.5786036194e-02
   2.5000000000e-01   1.0428384053e-01   9.5786036194e-02
   2.5000000000e-01   1.0428384053e-01   8.2268556235e-02
   2.5000000000e-01   1.0428384053e-01   8.2268556235e-02
   2.5000000000e-01   1.0428384053e-01   9.5786036194e-02
   2.5000000000e-01   1.0428384053e-01   9.5786036194e-02
   2.5000000000e-01   1.0428384053e-01   9.2275896673e-02
   2.5000000000e-01   1.0428384053e-01   9.2275896673e-02
   2.5000000000e-01   1.0428384053e-01   5.5806046278e-02
   2.5000000000e-01   1.0428384053e-01   5.5806046278e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   5.5806046278e-02
   2.5000000000e-01   1.0428384053e-01   5.5806046278e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   4.4853962766e-02
   2.5000000000e-01   1.0428384053e-01   8.1423714072e-02
   2.5000000000e-01   1.0428384053e-01   8.1423714072e-02
   2.5000000000e-01   1.0428384053e-01   8.1423714072e-02
   2.5000000000e-01   1.0428384053e-01   8.1423714072e-02
   2.5000000000e-01   1.0428384053e-01   7.3576784482e-02
   2.5000000000e-01   1.0428384053e-01   7.3576784482e-02
   2.5000000000e-01   1.0428384053e-01   7.3576784482e-02
   2.5000000000e-01   1.0428384053e-01   7.3576784482e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   4.9853374175e-02
   2.5000000000e-01   1.0428384053e-01   4.9853374175e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   9.7300194790e-02
   2.5000000000e-01   1.0428384053e-01   5.6224377544e-02
   2.5000000000e-01   1.0428384053e-01   5.6224377544e-02
   2.5000000000e-01   1.0428384053e-01   5.6224377544e-02
   2.5000000000e-01   1.0428384053e-01   5.6224377544e-02
  -2.5000000000e-01  -2.6631417494e-01  -2.7636224309e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7636224309e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7636224309e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7636224309e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7476971603e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7476971603e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6490442655e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7288530108e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7288530108e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7288530108e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.7288530108e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.3856320341e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.3856320341e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.3856320341e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.3856320341e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.6431707942e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.6431707942e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.6431707942e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.6431707942e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4597717699e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4597717699e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4228734050e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4228734050e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.5711528767e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.5711528767e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4597717699e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4597717699e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4794376895e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4794376895e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4591007298e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4591007298e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4431459688e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4431459688e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4431459688e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4431459688e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6506127610e-01  -2.4581451770e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6836182648e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6836182648e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6836182648e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6836182648e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8486957000e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8486957000e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6785491618e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.6785491618e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8381666523e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8463500550e-01
  -2.5000000000e-01  -2.6631417494e-01  -2.8463500550e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.6051431902e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.6051431902e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.6051431902e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.6051431902e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6843200364e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6843200364e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6716705578e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6716705578e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6716705578e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6716705578e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5101378601e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5101378601e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5101378601e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5101378601e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.6488313545e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6573810919e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6573810919e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6573810919e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6573810919e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6514677605e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6514677605e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6514677605e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6514677605e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.5892906702e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.5892906702e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.7029734845e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6936028524e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6936028524e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6936028524e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6936028524e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6461320773e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6461320773e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6461320773e-01
  -2.5000000000e-01  -2.8001166894e-01  -2.6461320773e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5237281290e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5237281290e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5237281290e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5237281290e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.6253488096e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5286798942e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6428097228e-01  -2.5187763639e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.4112436931e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.4112436931e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.7291187453e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.7291187453e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6569741336e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6569741336e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6569741336e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6569741336e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6300607468e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5929342641e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5929342641e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5884990573e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5884990573e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6887135472e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5929342641e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.5929342641e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6430415091e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6430415091e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6430415091e-01
  -2.5000000000e-01  -2.6740042523e-01  -2.6430415091e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.8390053964e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.8390053964e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.8390053964e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.8390053964e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7443378998e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7443378998e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7949772785e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7949772785e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7780974856e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7780974856e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7949772785e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7949772785e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7083745605e-01
  -2.5000000000e-01  -2.7494701056e-01  -2.7083745605e-01
